Bill_Number,Order_Number,Date,Time,Waiter,Section,Table,Seats,Order_Type,Menu_Item,Menu_Category,Sales_Category,Quantity,Price,Gross_Sales,Discount_Name,Discount_Amount,Net_Sales,Modifiers,Modifier_Amount,Tax_1_Name,Tax_1_Amount,Tax_2_Name,Tax_2_Amount,Total_Tax,Tip,Auto_Gratuity,Payment_Method,Is_Void,Is_Return,Notes
1386,1386,2026-03-05,21:09:47,Jake T.,Main Dining,14,4,Dine-In,Chocolate Fondant,Desserts,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Visa,No,No,
1386,1386,2026-03-05,21:09:47,Jake T.,Main Dining,14,4,Dine-In,Espresso,Non-Alcoholic,Non-Alcoholic,1,5.00,5.00,,0.00,5.00,,0.00,GST,0.25,PST,0.00,0.25,0.00,0.00,Visa,No,No,
1386,1386,2026-03-05,21:09:47,Jake T.,Main Dining,14,4,Dine-In,Rack of Lamb,Mains,Food,1,45.00,45.00,,0.00,45.00,,0.00,GST,2.25,PST,0.00,2.25,0.00,0.00,Visa,No,No,
1386,1386,2026-03-05,21:09:47,Jake T.,Main Dining,14,4,Dine-In,Local IPA (draft),Beer,Alcohol,1,10.00,10.00,,0.00,10.00,,0.00,GST,0.50,PST,1.00,1.50,0.00,0.00,Visa,No,No,
1386,1386,2026-03-05,21:09:47,Jake T.,Main Dining,14,4,Dine-In,Glass — Pinot Noir (BC),Wine,Alcohol,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,1.90,2.85,0.00,0.00,Visa,No,No,
1386,1386,2026-03-05,21:09:47,Jake T.,Main Dining,14,4,Dine-In,Wagyu Burger,Mains,Food,1,28.00,28.00,,0.00,28.00,,0.00,GST,1.40,PST,0.00,1.40,54.49,0.00,Visa,No,No,
1387,1387,2026-03-05,18:13:12,Sarah M.,Main Dining,4,2,Dine-In,Burrata & Heirloom Tomato,Appetizers,Food,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,0.00,0.95,0.00,0.00,Mastercard,No,No,
1387,1387,2026-03-05,18:13:12,Sarah M.,Main Dining,4,2,Dine-In,Grilled Sablefish,Mains,Food,1,39.00,39.00,,0.00,39.00,,0.00,GST,1.95,PST,0.00,1.95,0.00,0.00,Mastercard,No,No,
1387,1387,2026-03-05,18:13:12,Sarah M.,Main Dining,4,2,Dine-In,Glass — Cabernet Sauvignon,Wine,Alcohol,1,18.00,18.00,,0.00,18.00,,0.00,GST,0.90,PST,1.80,2.70,0.00,0.00,Mastercard,No,No,
1387,1387,2026-03-05,18:13:12,Sarah M.,Main Dining,4,2,Dine-In,Craft Lager (bottle),Beer,Alcohol,1,9.00,9.00,,0.00,9.00,,0.00,GST,0.45,PST,0.90,1.35,0.00,0.00,Mastercard,No,No,
1387,1387,2026-03-05,18:13:12,Sarah M.,Main Dining,4,2,Dine-In,Charred Octopus,Appetizers,Food,1,23.00,23.00,,0.00,23.00,,0.00,GST,1.15,PST,0.00,1.15,0.00,0.00,Mastercard,No,No,
1387,1387,2026-03-05,18:13:12,Sarah M.,Main Dining,4,2,Dine-In,Porcini Risotto,Mains,Food,1,26.00,26.00,,0.00,26.00,,0.00,GST,1.30,PST,0.00,1.30,27.86,0.00,Mastercard,No,No,
1388,1388,2026-03-05,17:42:09,Jake T.,Cash Register,,2,Takeout,Seafood Linguine,Mains,Food,1,28.00,28.00,,0.00,28.00,,0.00,GST,1.40,PST,0.00,1.40,0.00,0.00,Visa,No,No,
1388,1388,2026-03-05,17:42:09,Jake T.,Cash Register,,2,Takeout,Coastal Spritz,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,0.00,0.00,Visa,No,No,
1388,1388,2026-03-05,17:42:09,Jake T.,Cash Register,,2,Takeout,Pacific Prawn Pasta,Mains,Food,1,30.00,30.00,,0.00,30.00,,0.00,GST,1.50,PST,0.00,1.50,0.00,0.00,Visa,No,No,
1388,1388,2026-03-05,17:42:09,Jake T.,Cash Register,,2,Takeout,Chocolate Fondant,Desserts,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Visa,No,No,
1389,1389,2026-03-05,20:00:34,Emma W.,Cash Register,,1,Takeout,Herb-Crusted Chicken,Mains,Food,1,29.00,29.00,,0.00,29.00,,0.00,GST,1.45,PST,0.00,1.45,0.00,0.00,Visa,No,No,
1389,1389,2026-03-05,20:00:34,Emma W.,Cash Register,,1,Takeout,Cappuccino,Non-Alcoholic,Non-Alcoholic,1,6.50,6.50,,0.00,6.50,,0.00,GST,0.33,PST,0.00,0.33,4.38,0.00,Visa,No,No,
1390,1390,2026-03-05,18:32:56,David L.,Patio,23,4,Dine-In,Salmon Crudo,Appetizers,Food,1,20.00,20.00,,0.00,20.00,,0.00,GST,1.00,PST,0.00,1.00,0.00,0.00,Visa,No,No,
1390,1390,2026-03-05,18:32:56,David L.,Patio,23,4,Dine-In,Cheese Board,Desserts,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Visa,No,No,
1390,1390,2026-03-05,18:32:56,David L.,Patio,23,4,Dine-In,Craft Lager (bottle),Beer,Alcohol,1,9.00,9.00,,0.00,9.00,,0.00,GST,0.45,PST,0.90,1.35,0.00,0.00,Visa,No,No,
1390,1390,2026-03-05,18:32:56,David L.,Patio,23,4,Dine-In,Porcini Risotto,Mains,Food,1,26.00,26.00,,0.00,26.00,,0.00,GST,1.30,PST,0.00,1.30,0.00,0.00,Visa,No,No,
1390,1390,2026-03-05,18:32:56,David L.,Patio,23,4,Dine-In,Cappuccino,Non-Alcoholic,Non-Alcoholic,1,6.50,6.50,,0.00,6.50,,0.00,GST,0.33,PST,0.00,0.33,0.00,0.00,Visa,No,No,
1390,1390,2026-03-05,18:32:56,David L.,Patio,23,4,Dine-In,Pilsner (draft),Beer,Alcohol,1,9.00,9.00,,0.00,9.00,,0.00,GST,0.45,PST,0.90,1.35,0.00,0.00,Visa,No,No,
1390,1390,2026-03-05,18:32:56,David L.,Patio,23,4,Dine-In,Burrata & Heirloom Tomato,Appetizers,Food,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,0.00,0.95,0.00,0.00,Visa,No,No,
1390,1390,2026-03-05,18:32:56,David L.,Patio,23,4,Dine-In,Pan-Seared Halibut,Mains,Food,1,42.00,42.00,,0.00,42.00,,0.00,GST,2.10,PST,0.00,2.10,0.00,0.00,Visa,No,No,
1390,1390,2026-03-05,18:32:56,David L.,Patio,23,4,Dine-In,Fresh Juice,Non-Alcoholic,Non-Alcoholic,1,8.00,8.00,,0.00,8.00,,0.00,GST,0.40,PST,0.00,0.40,0.00,0.00,Visa,No,No,
1390,1390,2026-03-05,18:32:56,David L.,Patio,23,4,Dine-In,Bottle — House Red,Wine,Alcohol,1,56.00,56.00,,0.00,56.00,,0.00,GST,2.80,PST,5.60,8.40,0.00,0.00,Visa,No,No,
1390,1390,2026-03-05,18:32:56,David L.,Patio,23,4,Dine-In,Charred Octopus,Appetizers,Food,1,23.00,23.00,,0.00,23.00,,0.00,GST,1.15,PST,0.00,1.15,0.00,0.00,Visa,No,No,
1390,1390,2026-03-05,18:32:56,David L.,Patio,23,4,Dine-In,Duck Breast,Mains,Food,1,38.00,38.00,,0.00,38.00,,0.00,GST,1.90,PST,0.00,1.90,0.00,0.00,Visa,No,No,
1390,1390,2026-03-05,18:32:56,David L.,Patio,23,4,Dine-In,Affogato,Desserts,Food,1,12.00,12.00,,0.00,12.00,,0.00,GST,0.60,PST,0.00,0.60,0.00,0.00,Visa,No,No,
1390,1390,2026-03-05,18:32:56,David L.,Patio,23,4,Dine-In,Local IPA (draft),Beer,Alcohol,1,10.00,10.00,,0.00,10.00,,0.00,GST,0.50,PST,1.00,1.50,0.00,0.00,Visa,No,No,
1390,1390,2026-03-05,18:32:56,David L.,Patio,23,4,Dine-In,Negroni,Cocktails,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,55.09,0.00,Visa,No,No,
1391,1391,2026-03-05,20:09:38,Emma W.,Patio,21,4,Dine-In,Charred Octopus,Appetizers,Food,1,23.00,23.00,,0.00,23.00,,0.00,GST,1.15,PST,0.00,1.15,0.00,0.00,Cash,No,No,
1391,1391,2026-03-05,20:09:38,Emma W.,Patio,21,4,Dine-In,Herb-Crusted Chicken,Mains,Food,1,29.00,31.00,,0.00,31.00,Sub Caesar Salad (+$2.00),2.00,GST,1.55,PST,0.00,1.55,0.00,0.00,Cash,No,No,
1391,1391,2026-03-05,20:09:38,Emma W.,Patio,21,4,Dine-In,Fresh Juice,Non-Alcoholic,Non-Alcoholic,1,8.00,8.00,,0.00,8.00,,0.00,GST,0.40,PST,0.00,0.40,0.00,0.00,Cash,No,No,
1391,1391,2026-03-05,20:09:38,Emma W.,Patio,21,4,Dine-In,Seafood Linguine,Mains,Food,1,28.00,28.00,,0.00,28.00,,0.00,GST,1.40,PST,0.00,1.40,0.00,0.00,Cash,No,No,
1391,1391,2026-03-05,20:09:38,Emma W.,Patio,21,4,Dine-In,Bottle — House White,Wine,Alcohol,1,52.00,52.00,,0.00,52.00,,0.00,GST,2.60,PST,5.20,7.80,0.00,0.00,Cash,No,No,
1391,1391,2026-03-05,20:09:38,Emma W.,Patio,21,4,Dine-In,Negroni,Cocktails,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,0.00,0.00,Cash,No,No,
1391,1391,2026-03-05,20:09:38,Emma W.,Patio,21,4,Dine-In,Pacific Prawn Pasta,Mains,Food,1,30.00,30.00,,0.00,30.00,,0.00,GST,1.50,PST,0.00,1.50,0.00,0.00,Cash,No,No,
1391,1391,2026-03-05,20:09:38,Emma W.,Patio,21,4,Dine-In,Paloma,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,0.00,0.00,Cash,No,No,
1391,1391,2026-03-05,20:09:38,Emma W.,Patio,21,4,Dine-In,Fresh Juice,Non-Alcoholic,Non-Alcoholic,1,8.00,8.00,,0.00,8.00,,0.00,GST,0.40,PST,0.00,0.40,0.00,0.00,Cash,No,No,
1391,1391,2026-03-05,20:09:38,Emma W.,Patio,21,4,Dine-In,West Coast Oysters (6pc),Appetizers,Food,1,24.00,24.00,,0.00,24.00,,0.00,GST,1.20,PST,0.00,1.20,0.00,0.00,Cash,No,No,
1391,1391,2026-03-05,20:09:38,Emma W.,Patio,21,4,Dine-In,Porcini Risotto,Mains,Food,1,26.00,26.00,,0.00,26.00,,0.00,GST,1.30,PST,0.00,1.30,0.00,0.00,Cash,No,No,
1391,1391,2026-03-05,20:09:38,Emma W.,Patio,21,4,Dine-In,Chocolate Fondant,Desserts,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Cash,No,No,
1391,1391,2026-03-05,20:09:38,Emma W.,Patio,21,4,Dine-In,Fresh Juice,Non-Alcoholic,Non-Alcoholic,1,8.00,8.00,,0.00,8.00,,0.00,GST,0.40,PST,0.00,0.40,55.00,0.00,Cash,No,No,
1392,1392,2026-03-05,19:37:45,David L.,Cash Register,,1,Takeout,West Coast Oysters (6pc),Appetizers,Food,1,24.00,24.00,,0.00,24.00,,0.00,GST,1.20,PST,0.00,1.20,0.00,0.00,Mastercard,No,No,
1392,1392,2026-03-05,19:37:45,David L.,Cash Register,,1,Takeout,Pacific Prawn Pasta,Mains,Food,1,30.00,30.00,,0.00,30.00,,0.00,GST,1.50,PST,0.00,1.50,0.00,0.00,Mastercard,No,No,
1392,1392,2026-03-05,19:37:45,David L.,Cash Register,,1,Takeout,Pilsner (draft),Beer,Alcohol,1,9.00,9.00,,0.00,9.00,,0.00,GST,0.45,PST,0.90,1.35,0.00,0.00,Mastercard,No,No,
1393,1393,2026-03-05,21:12:23,David L.,Main Dining,13,4,Dine-In,Grilled Sablefish,Mains,Food,1,39.00,39.00,,0.00,39.00,,0.00,GST,1.95,PST,0.00,1.95,0.00,0.00,Interac Debit,No,No,
1393,1393,2026-03-05,21:12:23,David L.,Main Dining,13,4,Dine-In,Cheese Board,Desserts,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Interac Debit,No,No,
1393,1393,2026-03-05,21:12:23,David L.,Main Dining,13,4,Dine-In,Negroni,Cocktails,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,0.00,0.00,Interac Debit,No,No,
1393,1393,2026-03-05,21:12:23,David L.,Main Dining,13,4,Dine-In,Burrata & Heirloom Tomato,Appetizers,Food,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,0.00,0.95,0.00,0.00,Interac Debit,No,No,
1393,1393,2026-03-05,21:12:23,David L.,Main Dining,13,4,Dine-In,Coastal Spritz,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,0.00,0.00,Interac Debit,No,No,
1393,1393,2026-03-05,21:12:23,David L.,Main Dining,13,4,Dine-In,Paloma,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,0.00,0.00,Interac Debit,No,No,
1393,1393,2026-03-05,21:12:23,David L.,Main Dining,13,4,Dine-In,Dungeness Crab Cakes,Appetizers,Food,1,21.00,21.00,,0.00,21.00,,0.00,GST,1.05,PST,0.00,1.05,0.00,0.00,Interac Debit,No,No,
1393,1393,2026-03-05,21:12:23,David L.,Main Dining,13,4,Dine-In,Duck Breast,Mains,Food,1,38.00,38.00,,0.00,38.00,,0.00,GST,1.90,PST,0.00,1.90,0.00,0.00,Interac Debit,No,No,
1393,1393,2026-03-05,21:12:23,David L.,Main Dining,13,4,Dine-In,Espresso Martini,Cocktails,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,0.00,0.00,Interac Debit,No,No,
1393,1393,2026-03-05,21:12:23,David L.,Main Dining,13,4,Dine-In,Braised Short Rib,Mains,Food,1,36.00,36.00,,0.00,36.00,,0.00,GST,1.80,PST,0.00,1.80,0.00,0.00,Interac Debit,No,No,
1393,1393,2026-03-05,21:12:23,David L.,Main Dining,13,4,Dine-In,Bottle — House Red,Wine,Alcohol,1,56.00,56.00,,0.00,56.00,,0.00,GST,2.80,PST,5.60,8.40,62.05,0.00,Interac Debit,No,No,
1394,1394,2026-03-05,21:12:44,Jake T.,Patio,26,2,Dine-In,Pan-Seared Halibut,Mains,Food,1,42.00,45.50,,0.00,45.50,Add Avocado (+$3.50),3.50,GST,2.27,PST,0.00,2.27,0.00,0.00,Visa,No,No,
1394,1394,2026-03-05,21:12:44,Jake T.,Patio,26,2,Dine-In,Espresso Martini,Cocktails,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,0.00,0.00,Visa,No,No,
1394,1394,2026-03-05,21:12:44,Jake T.,Patio,26,2,Dine-In,Pan-Seared Halibut,Mains,Food,1,42.00,43.50,,0.00,43.50,Extra Sauce (+$1.50),1.50,GST,2.18,PST,0.00,2.18,25.37,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Charred Octopus,Appetizers,Food,1,23.00,23.00,,0.00,23.00,,0.00,GST,1.15,PST,0.00,1.15,0.00,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Seafood Linguine,Mains,Food,1,28.00,28.00,,0.00,28.00,,0.00,GST,1.40,PST,0.00,1.40,0.00,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Local IPA (draft),Beer,Alcohol,1,10.00,10.00,,0.00,10.00,,0.00,GST,0.50,PST,1.00,1.50,0.00,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Paloma,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,0.00,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Roasted Beet Salad,Appetizers,Food,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,0.00,0.85,0.00,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Wild Salmon Fillet,Mains,Food,1,37.00,37.00,,0.00,37.00,,0.00,GST,1.85,PST,0.00,1.85,0.00,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Coastal Spritz,Cocktails,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,0.00,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Dungeness Crab Cakes,Appetizers,Food,1,21.00,21.00,,0.00,21.00,,0.00,GST,1.05,PST,0.00,1.05,0.00,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Porcini Risotto,Mains,Food,1,26.00,29.50,,0.00,29.50,Add Avocado (+$3.50),3.50,GST,1.48,PST,0.00,1.48,0.00,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Craft Lager (bottle),Beer,Alcohol,1,9.00,9.00,,0.00,9.00,,0.00,GST,0.45,PST,0.90,1.35,0.00,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Charred Octopus,Appetizers,Food,1,23.00,23.00,,0.00,23.00,,0.00,GST,1.15,PST,0.00,1.15,0.00,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Herb-Crusted Chicken,Mains,Food,1,29.00,29.00,,0.00,29.00,,0.00,GST,1.45,PST,0.00,1.45,0.00,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Chocolate Fondant,Desserts,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Glass — Cabernet Sauvignon,Wine,Alcohol,1,18.00,18.00,,0.00,18.00,,0.00,GST,0.90,PST,1.80,2.70,0.00,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Glass — Pinot Noir (BC),Wine,Alcohol,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,1.90,2.85,0.00,0.00,Visa,No,No,
1395,1395,2026-03-05,21:01:36,Emma W.,Main Dining,16,4,Dine-In,Bottle — House Red,Wine,Alcohol,1,56.00,56.00,,0.00,56.00,,0.00,GST,2.80,PST,5.60,8.40,67.29,0.00,Visa,No,No,
1396,1396,2026-03-05,20:57:58,Maya C.,Cash Register,,2,Takeout,Mushroom Arancini,Appetizers,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Visa,No,No,
1396,1396,2026-03-05,20:57:58,Maya C.,Cash Register,,2,Takeout,Porcini Risotto,Mains,Food,1,26.00,26.00,,0.00,26.00,,0.00,GST,1.30,PST,0.00,1.30,0.00,0.00,Visa,No,No,
1396,1396,2026-03-05,20:57:58,Maya C.,Cash Register,,2,Takeout,Bottle — House Red,Wine,Alcohol,1,56.00,56.00,,0.00,56.00,,0.00,GST,2.80,PST,5.60,8.40,0.00,0.00,Visa,No,No,
1396,1396,2026-03-05,20:57:58,Maya C.,Cash Register,,2,Takeout,Negroni,Cocktails,Alcohol,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,1.70,2.55,0.00,0.00,Visa,No,No,
1396,1396,2026-03-05,20:57:58,Maya C.,Cash Register,,2,Takeout,Roasted Beet Salad,Appetizers,Food,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,0.00,0.85,0.00,0.00,Visa,No,No,
1396,1396,2026-03-05,20:57:58,Maya C.,Cash Register,,2,Takeout,Wild Salmon Fillet,Mains,Food,1,37.00,37.00,,0.00,37.00,,0.00,GST,1.85,PST,0.00,1.85,0.00,0.00,Visa,No,No,
1396,1396,2026-03-05,20:57:58,Maya C.,Cash Register,,2,Takeout,Local IPA (draft),Beer,Alcohol,1,10.00,10.00,,0.00,10.00,,0.00,GST,0.50,PST,1.00,1.50,8.92,0.00,Visa,No,No,
1397,1397,2026-03-05,18:04:59,Sarah M.,Cash Register,,1,Takeout,Dungeness Crab Cakes,Appetizers,Food,1,21.00,24.50,,0.00,24.50,Add Avocado (+$3.50),3.50,GST,1.23,PST,0.00,1.23,0.00,0.00,Visa,No,No,
1397,1397,2026-03-05,18:04:59,Sarah M.,Cash Register,,1,Takeout,Braised Short Rib,Mains,Food,1,36.00,36.00,,0.00,36.00,,0.00,GST,1.80,PST,0.00,1.80,0.00,0.00,Visa,No,No,
1397,1397,2026-03-05,18:04:59,Sarah M.,Cash Register,,1,Takeout,Chocolate Fondant,Desserts,Food,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,0.00,0.80,0.00,0.00,Visa,No,No,
1397,1397,2026-03-05,18:04:59,Sarah M.,Cash Register,,1,Takeout,Glass — Cabernet Sauvignon,Wine,Alcohol,1,18.00,18.00,,0.00,18.00,,0.00,GST,0.90,PST,1.80,2.70,10.46,0.00,Visa,No,No,
1398,1398,2026-03-05,20:24:06,Maya C.,Main Dining,17,4,Dine-In,Duck Breast,Mains,Food,1,38.00,39.50,,0.00,39.50,Extra Sauce (+$1.50),1.50,GST,1.98,PST,0.00,1.98,0.00,0.00,Visa,No,No,
1398,1398,2026-03-05,20:24:06,Maya C.,Main Dining,17,4,Dine-In,Salmon Crudo,Appetizers,Food,1,20.00,24.00,,0.00,24.00,Extra Prawns (+$4.00),4.00,GST,1.20,PST,0.00,1.20,0.00,0.00,Visa,No,No,
1398,1398,2026-03-05,20:24:06,Maya C.,Main Dining,17,4,Dine-In,Porcini Risotto,Mains,Food,1,26.00,26.00,,0.00,26.00,,0.00,GST,1.30,PST,0.00,1.30,0.00,0.00,Visa,No,No,
1398,1398,2026-03-05,20:24:06,Maya C.,Main Dining,17,4,Dine-In,Craft Lager (bottle),Beer,Alcohol,1,9.00,9.00,,0.00,9.00,,0.00,GST,0.45,PST,0.90,1.35,0.00,0.00,Visa,No,No,
1398,1398,2026-03-05,20:24:06,Maya C.,Main Dining,17,4,Dine-In,Glass — Chardonnay (BC),Wine,Alcohol,1,16.00,16.00,,0.00,16.00,,0.00,GST,0.80,PST,1.60,2.40,0.00,0.00,Visa,No,No,
1398,1398,2026-03-05,20:24:06,Maya C.,Main Dining,17,4,Dine-In,Burrata & Heirloom Tomato,Appetizers,Food,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,0.00,0.95,0.00,0.00,Visa,No,No,
1398,1398,2026-03-05,20:24:06,Maya C.,Main Dining,17,4,Dine-In,Seafood Linguine,Mains,Food,1,28.00,28.00,,0.00,28.00,,0.00,GST,1.40,PST,0.00,1.40,0.00,0.00,Visa,No,No,
1398,1398,2026-03-05,20:24:06,Maya C.,Main Dining,17,4,Dine-In,Crème Brûlée,Desserts,Food,1,14.00,14.00,,0.00,14.00,,0.00,GST,0.70,PST,0.00,0.70,0.00,0.00,Visa,No,No,
1398,1398,2026-03-05,20:24:06,Maya C.,Main Dining,17,4,Dine-In,Bottle — House Red,Wine,Alcohol,1,56.00,56.00,,0.00,56.00,,0.00,GST,2.80,PST,5.60,8.40,0.00,0.00,Visa,No,No,
1398,1398,2026-03-05,20:24:06,Maya C.,Main Dining,17,4,Dine-In,Duck Breast,Mains,Food,1,38.00,38.00,,0.00,38.00,,0.00,GST,1.90,PST,0.00,1.90,0.00,0.00,Visa,No,No,
1398,1398,2026-03-05,20:24:06,Maya C.,Main Dining,17,4,Dine-In,Crème Brûlée,Desserts,Food,1,14.00,14.00,,0.00,14.00,,0.00,GST,0.70,PST,0.00,0.70,0.00,0.00,Visa,No,No,
1398,1398,2026-03-05,20:24:06,Maya C.,Main Dining,17,4,Dine-In,Bottle — House White,Wine,Alcohol,1,52.00,52.00,,0.00,52.00,,0.00,GST,2.60,PST,5.20,7.80,72.64,0.00,Visa,No,No,
1399,1399,2026-03-05,18:15:50,David L.,Main Dining,16,3,Dine-In,Roasted Beet Salad,Appetizers,Food,1,17.00,17.00,,0.00,17.00,,0.00,GST,0.85,PST,0.00,0.85,0.00,0.00,Interac Debit,No,No,
1399,1399,2026-03-05,18:15:50,David L.,Main Dining,16,3,Dine-In,Rack of Lamb,Mains,Food,1,45.00,45.00,,0.00,45.00,,0.00,GST,2.25,PST,0.00,2.25,0.00,0.00,Interac Debit,No,No,
1399,1399,2026-03-05,18:15:50,David L.,Main Dining,16,3,Dine-In,Cheese Board,Desserts,Food,1,22.00,22.00,,0.00,22.00,,0.00,GST,1.10,PST,0.00,1.10,0.00,0.00,Interac Debit,No,No,
1399,1399,2026-03-05,18:15:50,David L.,Main Dining,16,3,Dine-In,Glass — Pinot Noir (BC),Wine,Alcohol,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,1.90,2.85,0.00,0.00,Interac Debit,No,No,
1399,1399,2026-03-05,18:15:50,David L.,Main Dining,16,3,Dine-In,Salmon Crudo,Appetizers,Food,1,20.00,20.00,,0.00,20.00,,0.00,GST,1.00,PST,0.00,1.00,0.00,0.00,Interac Debit,No,No,
1399,1399,2026-03-05,18:15:50,David L.,Main Dining,16,3,Dine-In,Wagyu Burger,Mains,Food,1,28.00,28.00,,0.00,28.00,,0.00,GST,1.40,PST,0.00,1.40,0.00,0.00,Interac Debit,No,No,
1399,1399,2026-03-05,18:15:50,David L.,Main Dining,16,3,Dine-In,Pilsner (draft),Beer,Alcohol,1,9.00,9.00,,0.00,9.00,,0.00,GST,0.45,PST,0.90,1.35,0.00,0.00,Interac Debit,No,No,
1399,1399,2026-03-05,18:15:50,David L.,Main Dining,16,3,Dine-In,Bottle — House Red,Wine,Alcohol,1,56.00,56.00,,0.00,56.00,,0.00,GST,2.80,PST,5.60,8.40,0.00,0.00,Interac Debit,No,No,
1399,1399,2026-03-05,18:15:50,David L.,Main Dining,16,3,Dine-In,Espresso,Non-Alcoholic,Non-Alcoholic,1,5.00,5.00,,0.00,5.00,,0.00,GST,0.25,PST,0.00,0.25,0.00,0.00,Interac Debit,No,No,
1399,1399,2026-03-05,18:15:50,David L.,Main Dining,16,3,Dine-In,Bottle — House White,Wine,Alcohol,1,52.00,52.00,,0.00,52.00,,0.00,GST,2.60,PST,5.20,7.80,67.03,0.00,Interac Debit,No,No,
1400,1400,2026-03-05,20:37:27,Jake T.,Cash Register,,2,Takeout,Burrata & Heirloom Tomato,Appetizers,Food,1,19.00,19.00,,0.00,19.00,,0.00,GST,0.95,PST,0.00,0.95,0.00,0.00,Visa,No,No,
1400,1400,2026-03-05,20:37:27,Jake T.,Cash Register,,2,Takeout,Duck Breast,Mains,Food,1,38.00,38.00,,0.00,38.00,,0.00,GST,1.90,PST,0.00,1.90,0.00,0.00,Visa,No,No,
1400,1400,2026-03-05,20:37:27,Jake T.,Cash Register,,2,Takeout,Old Fashioned,Cocktails,Alcohol,1,18.00,18.00,,0.00,18.00,,0.00,GST,0.90,PST,1.80,2.70,0.00,0.00,Visa,No,No,
