Receipt_ID,Creation_Date,Created_By,Product_ID,Item_Name,Kitchen_Name,Status,Tax_Exclusive_Price,Tax_Inclusive_Price,Amount,Tax_Percentage,Tax_Amount,Total_Price,Total_Tax_Excl_Price,Category,Category_Type,Seat_Number,Course_Number,PLU,Extra
R000322.01,2026-03-04 19:08:00,Olivia C.,P-2006,Grilled Halibut,GRILL-HAL,Sent,46.00,48.30,1,5.0,2.30,48.30,46.00,Mains,Food,2,2,2006,
R000322.01,2026-03-04 19:10:00,Olivia C.,P-7002,Fresh Juice (Seasonal),JUICE,Sent,8.00,8.40,1,5.0,0.40,8.40,8.00,Non-Alcoholic,Beverage,3,1,7002,
R000322.01,2026-03-04 19:07:00,Olivia C.,P-4002,Yuzu Gimlet,YUZU-GIM,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,4,1,4002,
R000322.01,2026-03-04 19:02:00,Olivia C.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,42.00,44.10,1,5.0,2.10,44.10,42.00,Mains,Food,1,2,2001,
R000322.01,2026-03-04 19:10:00,Olivia C.,P-3004,Seasonal Fruit Tart,FRUIT-TRT,Sent,15.00,15.75,1,5.0,0.75,15.75,15.00,Desserts,Food,2,3,3004,
R000322.01,2026-03-04 19:10:00,Olivia C.,P-5004,Glass — Cabernet Sauvignon,W-CABSV,Sent,20.00,23.00,1,15.0,3.00,23.00,20.00,Wine,Beverage,3,1,5004,
R000322.01,2026-03-04 19:05:00,Olivia C.,P-6001,Craft IPA (Brassneck),B-IPA,Sent,10.00,11.50,1,15.0,1.50,11.50,10.00,Beer,Beverage,4,1,6001,
R000322.01,2026-03-04 19:04:00,Olivia C.,P-7003,Espresso,ESPRES,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,1,1,7003,
R000323.01,2026-03-04 19:10:00,Dylan R.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,1,1,1005,
R000323.01,2026-03-04 19:07:00,Dylan R.,P-2006,Grilled Halibut,GRILL-HAL,Sent,46.00,48.30,1,5.0,2.30,48.30,46.00,Mains,Food,2,2,2006,
R000323.01,2026-03-04 19:12:00,Dylan R.,P-7001,Sparkling Water,SPARK-W,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,1,1,7001,
R000323.01,2026-03-04 19:04:00,Dylan R.,P-7003,Espresso,ESPRES,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,2,1,7003,
R000323.01,2026-03-04 19:05:00,Dylan R.,P-5002,Glass — Chardonnay (Okanagan),W-CHARD,Sent,18.00,20.70,1,15.0,2.70,20.70,18.00,Wine,Beverage,1,1,5002,
R000323.01,2026-03-04 19:08:00,Dylan R.,P-2006,Grilled Halibut,GRILL-HAL,Sent,46.00,48.30,1,5.0,2.30,48.30,46.00,Mains,Food,2,2,2006,
R000324.01,2026-03-04 19:20:00,Sarah M.,P-2005,Duck Breast & Soba,DUCK-SOB,Sent,39.00,40.95,1,5.0,1.95,40.95,39.00,Mains,Food,1,2,2005,
R000324.01,2026-03-04 19:13:00,Sarah M.,P-7003,Espresso,ESPRES,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,2,1,7003,
R000324.01,2026-03-04 19:14:00,Sarah M.,P-1001,Tuna Tartare,TUNA-TART,Sent,22.00,23.10,1,5.0,1.10,23.10,22.00,Appetizers,Food,1,1,1001,
R000324.01,2026-03-04 19:13:00,Sarah M.,P-2004,Miso-Braised Short Rib,MISO-RIB,Sent,44.00,46.20,1,5.0,2.20,46.20,44.00,Mains,Food,2,2,2004,
R000324.01,2026-03-04 19:13:00,Sarah M.,P-3004,Seasonal Fruit Tart,FRUIT-TRT,Sent,15.00,15.75,1,5.0,0.75,15.75,15.00,Desserts,Food,1,3,3004,
R000324.01,2026-03-04 19:21:00,Sarah M.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,2,1,6002,
R000325.01,2026-03-04 21:03:00,James L.,P-2004,Miso-Braised Short Rib,MISO-RIB,Sent,49.00,51.45,1,5.0,2.45,51.45,49.00,Mains,Food,1,2,2004,
R000325.01,2026-03-04 21:07:00,James L.,P-2003,Wild Salmon Bowl,SALM-BWL,Sent,34.00,35.70,1,5.0,1.70,35.70,34.00,Mains,Food,2,2,2003,
R000325.01,2026-03-04 21:04:00,James L.,P-3003,Matcha Panna Cotta,MTCH-PAN,Sent,14.00,14.70,1,5.0,0.70,14.70,14.00,Desserts,Food,3,3,3003,
R000325.01,2026-03-04 21:05:00,James L.,P-1007,Tempura Spot Prawns,TEMP-PRW,Sent,23.00,24.15,1,5.0,1.15,24.15,23.00,Appetizers,Food,4,1,1007,
R000325.01,2026-03-04 21:09:00,James L.,P-2004,Miso-Braised Short Rib,MISO-RIB,Sent,44.00,46.20,1,5.0,2.20,46.20,44.00,Mains,Food,1,2,2004,
R000325.01,2026-03-04 21:03:00,James L.,P-3002,Chocolate Lava Cake,CHOC-LV,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Desserts,Food,2,3,3002,
R000325.01,2026-03-04 21:07:00,James L.,P-7001,Sparkling Water,SPARK-W,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,3,1,7001,
R000325.01,2026-03-04 21:09:00,James L.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,4,1,1005,
R000325.01,2026-03-04 21:04:00,James L.,P-2005,Duck Breast & Soba,DUCK-SOB,Sent,39.00,40.95,1,5.0,1.95,40.95,39.00,Mains,Food,1,2,2005,
R000325.01,2026-03-04 20:59:00,James L.,P-4003,Sakura Spritz,SAK-SPR,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Cocktails,Beverage,2,1,4003,
R000325.01,2026-03-04 21:00:00,James L.,P-7004,Matcha Latte,MTCH-LAT,Sent,7.00,7.35,1,5.0,0.35,7.35,7.00,Non-Alcoholic,Beverage,3,1,7004,
R000326.01,2026-03-05 12:41:00,James L.,P-1001,Tuna Tartare,TUNA-TART,Sent,22.00,23.10,1,5.0,1.10,23.10,22.00,Appetizers,Food,1,1,1001,
R000326.01,2026-03-05 12:45:00,James L.,P-2002,Wagyu Striploin 8oz,WAG-STRP,Sent,62.00,65.10,1,5.0,3.10,65.10,62.00,Mains,Food,2,2,2002,
R000326.01,2026-03-05 12:44:00,James L.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,3,1,1003,
R000326.01,2026-03-05 12:39:00,James L.,P-2003,Wild Salmon Bowl,SALM-BWL,Sent,38.00,39.90,1,5.0,1.90,39.90,38.00,Mains,Food,1,2,2003,
R000326.01,2026-03-05 12:42:00,James L.,P-1006,Burrata & Heirloom Tomato,BURR-TOM,Sent,19.00,19.95,1,5.0,0.95,19.95,19.00,Appetizers,Food,2,1,1006,
R000326.01,2026-03-05 12:41:00,James L.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,42.00,44.10,1,5.0,2.10,44.10,42.00,Mains,Food,3,2,2001,
R000326.01,2026-03-05 12:40:00,James L.,P-3004,Seasonal Fruit Tart,FRUIT-TRT,Sent,15.00,15.75,1,5.0,0.75,15.75,15.00,Desserts,Food,1,3,3004,
R000326.01,2026-03-05 12:41:00,James L.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,2,1,6002,
R000327.01,2026-03-05 11:35:00,Dylan R.,P-1001,Tuna Tartare,TUNA-TART,Sent,22.00,23.10,1,5.0,1.10,23.10,22.00,Appetizers,Food,1,1,1001,
R000327.01,2026-03-05 11:40:00,Dylan R.,P-2008,Seafood Linguine,SEA-LING,Sent,41.00,43.05,1,5.0,2.05,43.05,41.00,Mains,Food,2,2,2008,
R000327.01,2026-03-05 11:31:00,Dylan R.,P-7003,Espresso,ESPRES,Sent,5.00,5.25,1,5.0,0.25,5.25,5.00,Non-Alcoholic,Beverage,3,1,7003,
R000327.01,2026-03-05 11:33:00,Dylan R.,P-4005,Negroni,NEGR,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,4,1,4005,
R000327.01,2026-03-05 11:38:00,Dylan R.,P-1002,Hamachi Crudo,HAM-CRUD,Sent,24.00,25.20,1,5.0,1.20,25.20,24.00,Appetizers,Food,1,1,1002,
R000327.01,2026-03-05 11:39:00,Dylan R.,P-2010,Teriyaki Chicken,TERI-CHK,Sent,26.00,27.30,1,5.0,1.30,27.30,26.00,Mains,Food,2,2,2010,
R000327.01,2026-03-05 11:36:00,Dylan R.,P-3001,Yuzu Cheesecake,YUZU-CK,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Desserts,Food,3,3,3001,
R000327.01,2026-03-05 11:34:00,Dylan R.,P-4005,Negroni,NEGR,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,4,1,4005,
R000327.01,2026-03-05 11:34:00,Dylan R.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,1,1,6002,
R000327.01,2026-03-05 11:36:00,Dylan R.,P-1002,Hamachi Crudo,HAM-CRUD,Sent,24.00,25.20,1,5.0,1.20,25.20,24.00,Appetizers,Food,2,1,1002,
R000327.01,2026-03-05 11:34:00,Dylan R.,P-2010,Teriyaki Chicken,TERI-CHK,Sent,26.00,27.30,1,5.0,1.30,27.30,26.00,Mains,Food,3,2,2010,
R000327.01,2026-03-05 11:30:00,Dylan R.,P-1006,Burrata & Heirloom Tomato,BURR-TOM,Sent,19.00,19.95,1,5.0,0.95,19.95,19.00,Appetizers,Food,4,1,1006,
R000327.01,2026-03-05 11:40:00,Dylan R.,P-2008,Seafood Linguine,SEA-LING,Sent,36.00,37.80,1,5.0,1.80,37.80,36.00,Mains,Food,1,2,2008,
R000327.01,2026-03-05 11:39:00,Dylan R.,P-4004,Pacific Mule,PAC-MULE,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Cocktails,Beverage,2,1,4004,
R000328.01,2026-03-05 11:50:00,James L.,P-1001,Tuna Tartare,TUNA-TART,Sent,22.00,23.10,1,5.0,1.10,23.10,22.00,Appetizers,Food,1,1,1001,
R000328.01,2026-03-05 11:55:00,James L.,P-2010,Teriyaki Chicken,TERI-CHK,Sent,26.00,27.30,1,5.0,1.30,27.30,26.00,Mains,Food,2,2,2010,
R000328.01,2026-03-05 11:47:00,James L.,P-3001,Yuzu Cheesecake,YUZU-CK,Sent,14.40,15.12,1,5.0,0.72,15.12,14.40,Desserts,Food,1,3,3001,
R000328.01,2026-03-05 11:51:00,James L.,P-5004,Glass — Cabernet Sauvignon,W-CABSV,Sent,20.00,23.00,1,15.0,3.00,23.00,20.00,Wine,Beverage,2,1,5004,
R000328.01,2026-03-05 11:48:00,James L.,P-4002,Yuzu Gimlet,YUZU-GIM,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,1,1,4002,
R000328.01,2026-03-05 11:56:00,James L.,P-2003,Wild Salmon Bowl,SALM-BWL,Sent,34.00,35.70,1,5.0,1.70,35.70,34.00,Mains,Food,2,2,2003,
R000329.01,2026-03-05 11:58:00,Dylan R.,P-2008,Seafood Linguine,SEA-LING,Sent,36.00,37.80,1,5.0,1.80,37.80,36.00,Mains,Food,1,2,2008,
R000329.01,2026-03-05 11:56:00,Dylan R.,P-1001,Tuna Tartare,TUNA-TART,Sent,22.00,23.10,1,5.0,1.10,23.10,22.00,Appetizers,Food,2,1,1001,
R000329.01,2026-03-05 12:01:00,Dylan R.,P-2003,Wild Salmon Bowl,SALM-BWL,Sent,34.00,35.70,1,5.0,1.70,35.70,34.00,Mains,Food,1,2,2003,
R000330.01,2026-03-05 11:58:00,Mika T.,P-1002,Hamachi Crudo,HAM-CRUD,Sent,24.00,25.20,1,5.0,1.20,25.20,24.00,Appetizers,Food,1,1,1002,
R000330.01,2026-03-05 12:00:00,Mika T.,P-2007,Mushroom Risotto,MUSH-RIS,Sent,37.00,38.85,1,5.0,1.85,38.85,37.00,Mains,Food,2,2,2007,
R000330.01,2026-03-05 12:03:00,Mika T.,P-2010,Teriyaki Chicken,TERI-CHK,Sent,31.00,32.55,1,5.0,1.55,32.55,31.00,Mains,Food,3,2,2010,
R000330.01,2026-03-05 12:05:00,Mika T.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,4,1,6002,
R000330.01,2026-03-05 11:58:00,Mika T.,P-5001,Glass — Pinot Gris (BC),W-PG-BC,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Wine,Beverage,5,1,5001,
R000330.01,2026-03-05 12:02:00,Mika T.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,1,1,1005,
R000330.01,2026-03-05 12:03:00,Mika T.,P-2006,Grilled Halibut,GRILL-HAL,Sent,46.00,48.30,1,5.0,2.30,48.30,46.00,Mains,Food,2,2,2006,
R000330.01,2026-03-05 12:05:00,Mika T.,P-2004,Miso-Braised Short Rib,MISO-RIB,Sent,49.00,51.45,1,5.0,2.45,51.45,49.00,Mains,Food,3,2,2004,
R000330.01,2026-03-05 11:58:00,Mika T.,P-3004,Seasonal Fruit Tart,FRUIT-TRT,Sent,15.00,15.75,1,5.0,0.75,15.75,15.00,Desserts,Food,4,3,3004,
R000330.01,2026-03-05 12:02:00,Mika T.,P-1006,Burrata & Heirloom Tomato,BURR-TOM,Sent,19.00,19.95,1,5.0,0.95,19.95,19.00,Appetizers,Food,5,1,1006,
R000330.01,2026-03-05 11:59:00,Mika T.,P-2004,Miso-Braised Short Rib,MISO-RIB,Sent,44.00,46.20,1,5.0,2.20,46.20,44.00,Mains,Food,1,2,2004,
R000330.01,2026-03-05 12:01:00,Mika T.,P-3002,Chocolate Lava Cake,CHOC-LV,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Desserts,Food,2,3,3002,
R000330.01,2026-03-05 12:04:00,Mika T.,P-4004,Pacific Mule,PAC-MULE,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Cocktails,Beverage,3,1,4004,
R000331.01,2026-03-05 13:22:00,Sarah M.,P-1006,Burrata & Heirloom Tomato,BURR-TOM,Sent,19.00,19.95,1,5.0,0.95,19.95,19.00,Appetizers,Food,1,1,1006,
R000331.01,2026-03-05 13:29:00,Sarah M.,P-2006,Grilled Halibut,GRILL-HAL,Sent,46.00,48.30,1,5.0,2.30,48.30,46.00,Mains,Food,2,2,2006,
R000331.01,2026-03-05 13:27:00,Sarah M.,P-3001,Yuzu Cheesecake,YUZU-CK,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Desserts,Food,3,3,3001,
R000331.01,2026-03-05 13:27:00,Sarah M.,P-4003,Sakura Spritz,SAK-SPR,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Cocktails,Beverage,4,1,4003,
R000331.01,2026-03-05 13:29:00,Sarah M.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,1,1,1003,
R000331.01,2026-03-05 13:31:00,Sarah M.,P-2006,Grilled Halibut,GRILL-HAL,Sent,51.00,53.55,1,5.0,2.55,53.55,51.00,Mains,Food,2,2,2006,
R000331.01,2026-03-05 13:23:00,Sarah M.,P-7004,Matcha Latte,MTCH-LAT,Sent,7.00,7.35,1,5.0,0.35,7.35,7.00,Non-Alcoholic,Beverage,3,1,7004,
R000331.01,2026-03-05 13:28:00,Sarah M.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,4,1,6002,
R000331.01,2026-03-05 13:31:00,Sarah M.,P-2008,Seafood Linguine,SEA-LING,Sent,34.60,36.33,1,5.0,1.73,36.33,34.60,Mains,Food,1,2,2008,
R000331.01,2026-03-05 13:25:00,Sarah M.,P-1002,Hamachi Crudo,HAM-CRUD,Sent,24.00,25.20,1,5.0,1.20,25.20,24.00,Appetizers,Food,2,1,1002,
R000331.01,2026-03-05 13:21:00,Sarah M.,P-2007,Mushroom Risotto,MUSH-RIS,Sent,28.00,29.40,1,5.0,1.40,29.40,28.00,Mains,Food,3,2,2007,
R000331.01,2026-03-05 13:31:00,Sarah M.,P-3001,Yuzu Cheesecake,YUZU-CK,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Desserts,Food,4,3,3001,
R000331.01,2026-03-05 13:25:00,Sarah M.,P-4002,Yuzu Gimlet,YUZU-GIM,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,1,1,4002,
R000331.01,2026-03-05 13:27:00,Sarah M.,P-4004,Pacific Mule,PAC-MULE,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Cocktails,Beverage,2,1,4004,
R000332.01,2026-03-05 12:23:00,Priya S.,P-2005,Duck Breast & Soba,DUCK-SOB,Sent,39.00,40.95,1,5.0,1.95,40.95,39.00,Mains,Food,1,2,2005,
R000332.01,2026-03-05 12:19:00,Priya S.,P-2007,Mushroom Risotto,MUSH-RIS,Sent,32.00,33.60,1,5.0,1.60,33.60,32.00,Mains,Food,2,2,2007,
R000332.01,2026-03-05 12:15:00,Priya S.,P-3003,Matcha Panna Cotta,MTCH-PAN,Sent,14.00,14.70,1,5.0,0.70,14.70,14.00,Desserts,Food,3,3,3003,
R000332.01,2026-03-05 12:23:00,Priya S.,P-2008,Seafood Linguine,SEA-LING,Sent,47.00,49.35,1,5.0,2.35,49.35,47.00,Mains,Food,4,2,2008,
R000332.01,2026-03-05 12:21:00,Priya S.,P-3002,Chocolate Lava Cake,CHOC-LV,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Desserts,Food,1,3,3002,
R000332.01,2026-03-05 12:16:00,Priya S.,P-1003,Roasted Beet Salad,BEET-SAL,Sent,17.00,17.85,1,5.0,0.85,17.85,17.00,Appetizers,Food,2,1,1003,
R000332.01,2026-03-05 12:16:00,Priya S.,P-2006,Grilled Halibut,GRILL-HAL,Sent,46.00,48.30,1,5.0,2.30,48.30,46.00,Mains,Food,3,2,2006,
R000332.01,2026-03-05 12:13:00,Priya S.,P-5002,Glass — Chardonnay (Okanagan),W-CHARD,Sent,18.00,20.70,1,15.0,2.70,20.70,18.00,Wine,Beverage,4,1,5002,
R000332.01,2026-03-05 12:17:00,Priya S.,P-5003,Glass — Pinot Noir (BC),W-PN-BC,Sent,19.00,21.85,1,15.0,2.85,21.85,19.00,Wine,Beverage,1,1,5003,
R000333.01,2026-03-05 12:53:00,Dylan R.,P-2007,Mushroom Risotto,MUSH-RIS,Sent,30.00,31.50,1,5.0,1.50,31.50,30.00,Mains,Food,1,2,2007,
R000333.01,2026-03-05 13:02:00,Dylan R.,P-3004,Seasonal Fruit Tart,FRUIT-TRT,Sent,15.00,15.75,1,5.0,0.75,15.75,15.00,Desserts,Food,2,3,3004,
R000333.01,2026-03-05 12:53:00,Dylan R.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,3,1,6002,
R000333.01,2026-03-05 12:54:00,Dylan R.,P-4004,Pacific Mule,PAC-MULE,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Cocktails,Beverage,1,1,4004,
R000333.01,2026-03-05 12:56:00,Dylan R.,P-1007,Tempura Spot Prawns,TEMP-PRW,Sent,23.00,24.15,1,5.0,1.15,24.15,23.00,Appetizers,Food,2,1,1007,
R000333.01,2026-03-05 12:55:00,Dylan R.,P-2003,Wild Salmon Bowl,SALM-BWL,Sent,34.00,35.70,1,5.0,1.70,35.70,34.00,Mains,Food,3,2,2003,
R000333.01,2026-03-05 12:56:00,Dylan R.,P-3004,Seasonal Fruit Tart,FRUIT-TRT,Sent,15.00,15.75,1,5.0,0.75,15.75,15.00,Desserts,Food,1,3,3004,
R000333.01,2026-03-05 12:56:00,Dylan R.,P-6003,Local Pilsner (33 Acres),B-33A,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,2,1,6003,
R000333.01,2026-03-05 12:55:00,Dylan R.,P-4002,Yuzu Gimlet,YUZU-GIM,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,3,1,4002,
R000333.01,2026-03-05 12:56:00,Dylan R.,P-1002,Hamachi Crudo,HAM-CRUD,Sent,24.00,25.20,1,5.0,1.20,25.20,24.00,Appetizers,Food,1,1,1002,
R000333.01,2026-03-05 12:53:00,Dylan R.,P-2003,Wild Salmon Bowl,SALM-BWL,Sent,39.00,40.95,1,5.0,1.95,40.95,39.00,Mains,Food,2,2,2003,
R000333.01,2026-03-05 12:53:00,Dylan R.,P-3003,Matcha Panna Cotta,MTCH-PAN,Sent,14.00,14.70,1,5.0,0.70,14.70,14.00,Desserts,Food,3,3,3003,
R000334.01,2026-03-05 13:14:00,Priya S.,P-1007,Tempura Spot Prawns,TEMP-PRW,Sent,23.00,24.15,1,5.0,1.15,24.15,23.00,Appetizers,Food,1,1,1007,
R000334.01,2026-03-05 13:14:00,Priya S.,P-2002,Wagyu Striploin 8oz,WAG-STRP,Sent,67.00,70.35,1,5.0,3.35,70.35,67.00,Mains,Food,1,2,2002,
R000334.01,2026-03-05 13:11:00,Priya S.,P-4005,Negroni,NEGR,Sent,17.00,19.55,1,15.0,2.55,19.55,17.00,Cocktails,Beverage,1,1,4005,
R000334.01,2026-03-05 13:20:00,Priya S.,P-6001,Craft IPA (Brassneck),B-IPA,Sent,10.00,11.50,1,15.0,1.50,11.50,10.00,Beer,Beverage,1,1,6001,
R000335.01,2026-03-05 13:01:00,Sarah M.,P-1001,Tuna Tartare,TUNA-TART,Sent,22.00,23.10,1,5.0,1.10,23.10,22.00,Appetizers,Food,1,1,1001,
R000335.01,2026-03-05 13:00:00,Sarah M.,P-2007,Mushroom Risotto,MUSH-RIS,Sent,28.00,29.40,1,5.0,1.40,29.40,28.00,Mains,Food,2,2,2007,
R000335.01,2026-03-05 13:02:00,Sarah M.,P-3003,Matcha Panna Cotta,MTCH-PAN,Sent,14.00,14.70,1,5.0,0.70,14.70,14.00,Desserts,Food,1,3,3003,
R000335.01,2026-03-05 13:03:00,Sarah M.,P-6003,Local Pilsner (33 Acres),B-33A,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,2,1,6003,
R000335.01,2026-03-05 12:58:00,Sarah M.,P-7002,Fresh Juice (Seasonal),JUICE,Sent,8.00,8.40,1,5.0,0.40,8.40,8.00,Non-Alcoholic,Beverage,1,1,7002,
R000335.01,2026-03-05 13:05:00,Sarah M.,P-1006,Burrata & Heirloom Tomato,BURR-TOM,Sent,19.00,19.95,1,5.0,0.95,19.95,19.00,Appetizers,Food,2,1,1006,
R000335.01,2026-03-05 13:01:00,Sarah M.,P-2008,Seafood Linguine,SEA-LING,Sent,6.00,6.30,1,5.0,0.30,6.30,6.00,Mains,Food,1,2,2008,
R000336.01,2026-03-05 12:55:00,Sarah M.,P-1004,Dungeness Crab Cake,CRAB-CK,Sent,21.00,22.05,1,5.0,1.05,22.05,21.00,Appetizers,Food,1,1,1004,
R000336.01,2026-03-05 12:57:00,Sarah M.,P-2003,Wild Salmon Bowl,SALM-BWL,Sent,38.00,39.90,1,5.0,1.90,39.90,38.00,Mains,Food,2,2,2003,
R000336.01,2026-03-05 12:48:00,Sarah M.,P-3004,Seasonal Fruit Tart,FRUIT-TRT,Sent,15.00,15.75,1,5.0,0.75,15.75,15.00,Desserts,Food,1,3,3004,
R000336.01,2026-03-05 12:54:00,Sarah M.,P-2005,Duck Breast & Soba,DUCK-SOB,Sent,39.00,40.95,1,5.0,1.95,40.95,39.00,Mains,Food,2,2,2005,
R000336.01,2026-03-05 12:54:00,Sarah M.,P-6003,Local Pilsner (33 Acres),B-33A,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,1,1,6003,
R000336.01,2026-03-05 12:56:00,Sarah M.,P-7002,Fresh Juice (Seasonal),JUICE,Sent,8.00,8.40,1,5.0,0.40,8.40,8.00,Non-Alcoholic,Beverage,2,1,7002,
R000336.01,2026-03-05 12:56:00,Sarah M.,P-5005,Glass — Rosé,W-ROSE,Sent,15.00,17.25,1,15.0,2.25,17.25,15.00,Wine,Beverage,1,1,5005,
R000337.01,2026-03-05 12:08:00,Dylan R.,P-2010,Teriyaki Chicken,TERI-CHK,Sent,26.00,27.30,1,5.0,1.30,27.30,26.00,Mains,Food,1,2,2010,
R000337.01,2026-03-05 12:08:00,Dylan R.,P-6001,Craft IPA (Brassneck),B-IPA,Sent,10.00,11.50,1,15.0,1.50,11.50,10.00,Beer,Beverage,2,1,6001,
R000337.01,2026-03-05 12:02:00,Dylan R.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,1,1,6002,
R000337.01,2026-03-05 12:01:00,Dylan R.,P-5001,Glass — Pinot Gris (BC),W-PG-BC,Sent,16.00,18.40,1,15.0,2.40,18.40,16.00,Wine,Beverage,2,1,5001,
R000337.01,2026-03-05 12:02:00,Dylan R.,P-1001,Tuna Tartare,TUNA-TART,Sent,22.00,23.10,1,5.0,1.10,23.10,22.00,Appetizers,Food,1,1,1001,
R000337.01,2026-03-05 12:05:00,Dylan R.,P-2001,Pan-Seared Sablefish,SABL-PAN,Sent,42.00,44.10,1,5.0,2.10,44.10,42.00,Mains,Food,2,2,2001,
R000337.01,2026-03-05 12:05:00,Dylan R.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,1,1,6002,
R000337.01,2026-03-05 12:02:00,Dylan R.,P-5003,Glass — Pinot Noir (BC),W-PN-BC,Sent,19.00,21.85,1,15.0,2.85,21.85,19.00,Wine,Beverage,2,1,5003,
R000338.01,2026-03-05 12:24:00,Sarah M.,P-1007,Tempura Spot Prawns,TEMP-PRW,Sent,23.00,24.15,1,5.0,1.15,24.15,23.00,Appetizers,Food,1,1,1007,
R000338.01,2026-03-05 12:26:00,Sarah M.,P-2006,Grilled Halibut,GRILL-HAL,Sent,46.00,48.30,1,5.0,2.30,48.30,46.00,Mains,Food,2,2,2006,
R000338.01,2026-03-05 12:19:00,Sarah M.,P-2003,Wild Salmon Bowl,SALM-BWL,Sent,28.90,30.35,1,5.0,1.45,30.35,28.90,Mains,Food,1,2,2003,
R000338.01,2026-03-05 12:22:00,Sarah M.,P-3004,Seasonal Fruit Tart,FRUIT-TRT,Sent,15.00,15.75,1,5.0,0.75,15.75,15.00,Desserts,Food,2,3,3004,
R000338.01,2026-03-05 12:18:00,Sarah M.,P-5002,Glass — Chardonnay (Okanagan),W-CHARD,Sent,18.00,20.70,1,15.0,2.70,20.70,18.00,Wine,Beverage,1,1,5002,
R000338.01,2026-03-05 12:18:00,Sarah M.,P-6002,Japanese Lager (Asahi),B-ASAHI,Sent,9.00,10.35,1,15.0,1.35,10.35,9.00,Beer,Beverage,2,1,6002,
R000339.01,2026-03-05 12:24:00,Sarah M.,P-1005,Miso Glazed Eggplant,MISO-EGG,Sent,16.00,16.80,1,5.0,0.80,16.80,16.00,Appetizers,Food,1,1,1005,
