receipt_id,item_name,product_id,product_plu,product_name,mod_id,mod_plu,mod_name,mod_desc,mod_price_incl,mod_price_excl
R000959.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R000961.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R000961.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R000963.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R000967.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R000967.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R000967.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R000969.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R000971.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-106,106,Add Avocado,Half avocado,4.2,4.0
R000972.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R000974.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R000975.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R000977.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R000978.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R000978.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R000981.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R000982.01,Wagyu Striploin 8oz,P-2002,2002,Wagyu Striploin 8oz,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R000983.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R000985.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R000987.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-103,103,Upgrade to Wagyu,Wagyu beef upgrade,12.6,12.0
R000988.01,Lamb Rack,P-2009,2009,Lamb Rack,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R000988.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R000990.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R000990.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R000993.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-103,103,Upgrade to Wagyu,Wagyu beef upgrade,12.6,12.0
R000993.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R000996.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R000999.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R000999.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001000.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001001.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001003.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001006.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001006.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-103,103,Upgrade to Wagyu,Wagyu beef upgrade,12.6,12.0
R001008.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001008.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001008.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001010.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001011.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001012.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001012.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001014.01,Lamb Rack,P-2009,2009,Lamb Rack,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001017.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001017.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-106,106,Add Avocado,Half avocado,4.2,4.0
R001018.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001020.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001021.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001021.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001027.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001027.01,Espresso,P-7003,7003,Espresso,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001028.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001029.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001032.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001037.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001037.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001037.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001039.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001039.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-106,106,Add Avocado,Half avocado,4.2,4.0
R001039.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001040.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001041.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001043.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001045.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001056.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001060.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001063.01,Matcha Latte,P-7004,7004,Matcha Latte,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001065.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001067.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001068.01,Wagyu Striploin 8oz,P-2002,2002,Wagyu Striploin 8oz,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001070.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001071.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-106,106,Add Avocado,Half avocado,4.2,4.0
R001072.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001073.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001074.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001076.01,Roasted Beet Salad,P-1003,1003,Roasted Beet Salad,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001077.01,Wagyu Striploin 8oz,P-2002,2002,Wagyu Striploin 8oz,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001078.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001079.01,Lamb Rack,P-2009,2009,Lamb Rack,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001082.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001084.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001084.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001085.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001087.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001087.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001092.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001092.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001094.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001094.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001094.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001096.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001097.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001098.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001099.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001101.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001103.01,Lamb Rack,P-2009,2009,Lamb Rack,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001105.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001105.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001106.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001110.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001110.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001114.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001117.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001119.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001120.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001121.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001124.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001125.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001127.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001127.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001127.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001128.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-106,106,Add Avocado,Half avocado,4.2,4.0
R001130.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001131.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001131.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001133.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-103,103,Upgrade to Wagyu,Wagyu beef upgrade,12.6,12.0
R001133.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001133.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001135.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001136.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001136.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001136.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001137.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001140.01,Matcha Latte,P-7004,7004,Matcha Latte,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001142.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001145.01,Wagyu Striploin 8oz,P-2002,2002,Wagyu Striploin 8oz,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001145.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001147.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001148.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001149.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001150.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001156.01,Lamb Rack,P-2009,2009,Lamb Rack,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001157.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001157.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001159.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001159.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001161.01,Lamb Rack,P-2009,2009,Lamb Rack,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001163.01,Wagyu Striploin 8oz,P-2002,2002,Wagyu Striploin 8oz,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001163.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001165.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001165.01,Matcha Latte,P-7004,7004,Matcha Latte,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001165.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001166.01,Matcha Latte,P-7004,7004,Matcha Latte,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001167.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001167.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001167.01,Espresso,P-7003,7003,Espresso,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001169.01,Matcha Latte,P-7004,7004,Matcha Latte,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001171.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001171.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001172.01,Lamb Rack,P-2009,2009,Lamb Rack,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001172.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001173.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001177.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001177.01,Matcha Latte,P-7004,7004,Matcha Latte,M-108,108,Sub Oat Milk,Oat milk substitute,1.05,1.0
R001178.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001178.01,Teriyaki Chicken,P-2010,2010,Teriyaki Chicken,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001179.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001180.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-103,103,Upgrade to Wagyu,Wagyu beef upgrade,12.6,12.0
R001180.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001183.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001185.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001187.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001187.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001188.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001190.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-103,103,Upgrade to Wagyu,Wagyu beef upgrade,12.6,12.0
R001190.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001191.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001195.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001196.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001196.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001197.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001198.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001198.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001199.01,Grilled Halibut,P-2006,2006,Grilled Halibut,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001200.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001202.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001202.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001204.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001206.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001210.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001210.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001213.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-106,106,Add Avocado,Half avocado,4.2,4.0
R001214.01,Wagyu Striploin 8oz,P-2002,2002,Wagyu Striploin 8oz,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001215.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001215.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001215.01,Pan-Seared Sablefish,P-2001,2001,Pan-Seared Sablefish,M-101,101,Extra Prawns,Add 4 tiger prawns,6.3,6.0
R001217.01,Wild Salmon Bowl,P-2003,2003,Wild Salmon Bowl,M-106,106,Add Avocado,Half avocado,4.2,4.0
R001219.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001220.01,Miso-Braised Short Rib,P-2004,2004,Miso-Braised Short Rib,M-105,105,Extra Side Salad,House green salad,5.25,5.0
R001221.01,Duck Breast & Soba,P-2005,2005,Duck Breast & Soba,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001223.01,Miso Glazed Eggplant,P-1005,1005,Miso Glazed Eggplant,M-107,107,Spice Level: Hot,Extra spice,0.0,0.0
R001224.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
R001225.01,Mushroom Risotto,P-2007,2007,Mushroom Risotto,M-102,102,Add Truffle Oil,Drizzle of truffle oil,4.2,4.0
R001229.01,Seafood Linguine,P-2008,2008,Seafood Linguine,M-104,104,Gluten-Free,Substitute GF option,2.1,2.0
