Date,Transaction_ID,Event_Type,Location,Team_Member,Item_Name,Item_Variation,Category,Reporting_Category,SKU,GTIN,Quantity,Unit_Price,Gross_Sales,Discounts,Net_Sales,Tax,Modifiers,Modifier_Amount,Notes,Cost
2026-02-10 12:56:36,0F2A78886CD544C5B6,Payment,Main Dining,James L.,Dungeness Crab Cakes,Regular,Appetizers,Food - Starters,APP-002,,1,24.00,26.00,0.00,26.00,3.12,Gluten-Free Pasta (+$2.00),2.00,,9.60
2026-02-10 13:00:17,E9DEDBE9A65840EDA2,Payment,Main Dining,Leo C.,West Coast Chowder,Regular,Appetizers,Food - Starters,APP-008,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-10 13:00:17,E9DEDBE9A65840EDA2,Payment,Main Dining,Leo C.,Glass — Pinot Gris (BC),Regular,Drinks - Wine,Beverage - Wine,WN-001,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.80
2026-02-10 13:00:17,E9DEDBE9A65840EDA2,Payment,Main Dining,Leo C.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,39.00,0.00,39.00,4.68,,0.00,,13.65
2026-02-10 13:00:17,E9DEDBE9A65840EDA2,Payment,Main Dining,Leo C.,Espresso,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-003,,1,5.00,5.00,0.00,5.00,0.60,,0.00,,0.75
2026-02-10 13:01:15,2FC3EDBD2F4E4726B2,Payment,Main Dining,Priya K.,BC Spot Prawn Pasta,Regular,Mains,Food - Entrees,MAIN-011,,1,37.00,37.00,0.00,37.00,4.44,,0.00,,14.80
2026-02-10 13:01:15,2FC3EDBD2F4E4726B2,Payment,Main Dining,Priya K.,Affogato,Regular,Desserts,Food - Desserts,DES-004,,1,12.00,12.00,0.00,12.00,1.44,,0.00,,2.40
2026-02-10 13:01:15,2FC3EDBD2F4E4726B2,Payment,Main Dining,Priya K.,Pan-Seared Halibut,Regular,Mains,Food - Entrees,MAIN-001,,1,42.00,42.00,0.00,42.00,5.04,,0.00,,16.80
2026-02-10 13:01:15,2FC3EDBD2F4E4726B2,Payment,Main Dining,Priya K.,Sparkling Water (750ml),Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-001,,1,8.00,8.00,0.00,8.00,0.96,,0.00,,1.60
2026-02-10 13:06:13,4564927CA61E4BCD9E,Payment,Main Dining,Marcus T.,Crème Brûlée,Regular,Desserts,Food - Desserts,DES-001,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,3.20
2026-02-10 13:06:13,4564927CA61E4BCD9E,Payment,Main Dining,Marcus T.,Dungeness Crab Cakes,Regular,Appetizers,Food - Starters,APP-002,,1,24.00,27.00,0.00,27.00,3.24,Add Truffle Oil (+$3.00),3.00,,9.60
2026-02-10 13:06:13,4564927CA61E4BCD9E,Payment,Main Dining,Marcus T.,Crème Brûlée,Regular,Desserts,Food - Desserts,DES-001,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,3.20
2026-02-10 13:06:13,4564927CA61E4BCD9E,Payment,Main Dining,Marcus T.,Local Craft IPA (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-001,,1,10.00,13.50,0.00,13.50,1.62,Add Avocado (+$3.50),3.50,,3.00
2026-02-10 13:06:13,4564927CA61E4BCD9E,Payment,Main Dining,Marcus T.,Tiramisu,Regular,Desserts,Food - Desserts,DES-005,,1,16.00,19.50,0.00,19.50,2.34,Add Avocado (+$3.50),3.50,,4.00
2026-02-10 13:06:13,4564927CA61E4BCD9E,Payment,Main Dining,Marcus T.,Glass — Cabernet Sauvignon,Regular,Drinks - Wine,Beverage - Wine,WN-004,,1,20.00,22.00,0.00,22.00,2.64,Gluten-Free Pasta (+$2.00),2.00,,6.00
2026-02-10 13:06:13,4564927CA61E4BCD9E,Payment,Main Dining,Marcus T.,Wild Salmon,Regular,Mains,Food - Entrees,MAIN-003,,1,38.00,41.50,0.00,41.50,4.98,Add Avocado (+$3.50),3.50,,13.30
2026-02-10 13:06:13,4564927CA61E4BCD9E,Payment,Main Dining,Marcus T.,Charred Octopus,Regular,Appetizers,Food - Starters,APP-006,,1,23.00,23.00,0.00,23.00,2.76,,0.00,,8.05
2026-02-10 13:06:13,4564927CA61E4BCD9E,Payment,Main Dining,Marcus T.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-10 13:06:13,4564927CA61E4BCD9E,Payment,Main Dining,Marcus T.,Chocolate Fondant,Regular,Desserts,Food - Desserts,DES-002,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-10 13:06:13,4564927CA61E4BCD9E,Payment,Main Dining,Marcus T.,Tiramisu,Regular,Desserts,Food - Desserts,DES-005,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.00
2026-02-10 13:06:13,4564927CA61E4BCD9E,Payment,Main Dining,Marcus T.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,21.50,0.00,21.50,2.58,Add Avocado (+$3.50),3.50,,5.40
2026-02-10 13:08:24,8E5EFF23650F43F7AD,Payment,Main Dining,Sarah M.,Burrata & Prosciutto,Regular,Appetizers,Food - Starters,APP-007,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,6.60
2026-02-10 13:08:24,8E5EFF23650F43F7AD,Payment,Main Dining,Sarah M.,Glass — Pinot Gris (BC),Regular,Drinks - Wine,Beverage - Wine,WN-001,,1,16.00,19.00,0.00,19.00,2.28,Add Truffle Oil (+$3.00),3.00,,4.80
2026-02-10 13:08:24,8E5EFF23650F43F7AD,Payment,Main Dining,Sarah M.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,42.00,0.00,42.00,5.04,Add Truffle Oil (+$3.00),3.00,,13.65
2026-02-10 13:08:24,8E5EFF23650F43F7AD,Payment,Main Dining,Sarah M.,Burrata & Prosciutto,Regular,Appetizers,Food - Starters,APP-007,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,6.60
2026-02-10 13:10:08,81149963D65B4F4FAE,Payment,Main Dining,James L.,Charred Octopus,Regular,Appetizers,Food - Starters,APP-006,,1,23.00,24.00,0.00,24.00,2.88,Extra Sauce (+$1.00),1.00,,8.05
2026-02-10 13:10:08,81149963D65B4F4FAE,Payment,Main Dining,James L.,Lager (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-002,,1,9.00,12.00,0.00,12.00,1.44,Add Truffle Oil (+$3.00),3.00,,2.70
2026-02-10 13:10:08,81149963D65B4F4FAE,Payment,Main Dining,James L.,Seasonal Fruit Tart,Regular,Desserts,Food - Desserts,DES-003,,1,15.00,15.00,0.00,15.00,1.80,,0.00,,3.75
2026-02-10 13:10:08,81149963D65B4F4FAE,Payment,Main Dining,James L.,Wild Mushroom Soup,Regular,Appetizers,Food - Starters,APP-004,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.00
2026-02-10 13:10:08,81149963D65B4F4FAE,Payment,Main Dining,James L.,Seasonal Fruit Tart,Regular,Desserts,Food - Desserts,DES-003,,1,15.00,15.00,0.00,15.00,1.80,,0.00,,3.75
2026-02-10 13:20:42,BC0698396E8B4FC3B7,Payment,Main Dining,Priya K.,Dungeness Crab Cakes,Regular,Appetizers,Food - Starters,APP-002,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,9.60
2026-02-10 13:20:42,BC0698396E8B4FC3B7,Payment,Main Dining,Priya K.,Affogato,Regular,Desserts,Food - Desserts,DES-004,,1,12.00,12.00,0.00,12.00,1.44,,0.00,,2.40
2026-02-10 13:20:42,BC0698396E8B4FC3B7,Payment,Main Dining,Priya K.,Glass — Pinot Gris (BC),Regular,Drinks - Wine,Beverage - Wine,WN-001,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.80
2026-02-10 13:20:42,BC0698396E8B4FC3B7,Payment,Main Dining,Priya K.,Seafood Linguine,Regular,Mains,Food - Entrees,MAIN-006,,1,36.00,36.00,0.00,36.00,4.32,,0.00,,12.60
2026-02-10 13:20:42,BC0698396E8B4FC3B7,Payment,Main Dining,Priya K.,Espresso,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-003,,1,5.00,7.00,0.00,7.00,0.84,Gluten-Free Pasta (+$2.00),2.00,,0.75
2026-02-10 13:27:02,6EC42C44F94347D49F,Payment,Main Dining,Marcus T.,Wild Salmon,Regular,Mains,Food - Entrees,MAIN-003,,1,38.00,38.00,0.00,38.00,4.56,,0.00,,13.30
2026-02-10 13:27:02,6EC42C44F94347D49F,Payment,Main Dining,Marcus T.,Crème Brûlée,Regular,Desserts,Food - Desserts,DES-001,,1,16.00,20.00,0.00,20.00,2.40,Extra Prawns (+$4.00),4.00,,3.20
2026-02-10 13:27:02,6EC42C44F94347D49F,Payment,Main Dining,Marcus T.,Hamachi Crudo,Regular,Appetizers,Food - Starters,APP-005,,1,21.00,21.00,0.00,21.00,2.52,,0.00,,8.40
2026-02-10 13:27:02,6EC42C44F94347D49F,Payment,Main Dining,Marcus T.,Coastal Negroni,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,4.50
2026-02-10 13:29:41,71322C2DED064BBAA6,Payment,Main Dining,Marcus T.,Grilled Sablefish,Regular,Mains,Food - Entrees,MAIN-002,,1,44.00,44.00,-8.80,35.20,4.22,,0.00,,17.60
2026-02-10 13:29:41,71322C2DED064BBAA6,Payment,Main Dining,Marcus T.,Beet & Burrata Salad,Regular,Appetizers,Food - Starters,APP-003,,1,18.00,18.00,-2.70,15.30,1.84,,0.00,,5.40
2026-02-10 13:29:41,71322C2DED064BBAA6,Payment,Main Dining,Marcus T.,Glass — Pinot Gris (BC),Regular,Drinks - Wine,Beverage - Wine,WN-001,,1,16.00,16.00,-3.20,12.80,1.54,,0.00,,4.80
2026-02-10 13:29:41,71322C2DED064BBAA6,Payment,Main Dining,Marcus T.,Beet & Burrata Salad,Regular,Appetizers,Food - Starters,APP-003,,1,18.00,18.00,-3.60,14.40,1.73,,0.00,,5.40
2026-02-10 13:29:41,71322C2DED064BBAA6,Payment,Main Dining,Marcus T.,Yuzu Spritz,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-003,,1,16.00,16.00,-1.60,14.40,1.73,,0.00,,3.20
2026-02-10 13:29:41,71322C2DED064BBAA6,Payment,Main Dining,Marcus T.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,39.00,-3.90,35.10,4.21,,0.00,,13.65
2026-02-10 13:29:41,71322C2DED064BBAA6,Payment,Main Dining,Marcus T.,Lager (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-002,,1,9.00,10.00,-10.00,0.00,0.00,Extra Sauce (+$1.00),1.00,,2.70
2026-02-10 13:29:41,71322C2DED064BBAA6,Payment,Main Dining,Marcus T.,Affogato,Regular,Desserts,Food - Desserts,DES-004,,1,12.00,12.00,-12.00,0.00,0.00,,0.00,,2.40
2026-02-10 13:29:41,71322C2DED064BBAA6,Payment,Main Dining,Marcus T.,Sparkling Water (750ml),Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-001,,1,8.00,9.00,-9.00,0.00,0.00,Extra Sauce (+$1.00),1.00,,1.60
2026-02-10 13:32:29,29B45D2EA5AC44C88B,Payment,Main Dining,Leo C.,Beet & Burrata Salad,Regular,Appetizers,Food - Starters,APP-003,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-10 13:32:29,29B45D2EA5AC44C88B,Payment,Main Dining,Leo C.,Beet & Burrata Salad,Regular,Appetizers,Food - Starters,APP-003,,1,18.00,18.00,0.00,18.00,2.16,Sub Side Salad (+$0.00),0.00,,5.40
2026-02-10 13:32:29,29B45D2EA5AC44C88B,Payment,Main Dining,Leo C.,Yuzu Spritz,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-003,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,3.20
2026-02-10 13:32:29,29B45D2EA5AC44C88B,Payment,Main Dining,Leo C.,Tiramisu,Regular,Desserts,Food - Desserts,DES-005,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.00
2026-02-10 13:32:29,29B45D2EA5AC44C88B,Payment,Main Dining,Leo C.,West Coast Chowder,Regular,Appetizers,Food - Starters,APP-008,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-10 13:32:29,29B45D2EA5AC44C88B,Payment,Main Dining,Leo C.,Lager (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-002,,1,9.00,9.00,0.00,9.00,1.08,,0.00,,2.70
2026-02-10 13:32:29,29B45D2EA5AC44C88B,Payment,Main Dining,Leo C.,Pan-Seared Halibut,Regular,Mains,Food - Entrees,MAIN-001,,1,42.00,44.00,0.00,44.00,5.28,Gluten-Free Pasta (+$2.00),2.00,,16.80
2026-02-10 13:32:29,29B45D2EA5AC44C88B,Payment,Main Dining,Leo C.,Glass — Pinot Gris (BC),Regular,Drinks - Wine,Beverage - Wine,WN-001,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.80
2026-02-10 13:32:29,29B45D2EA5AC44C88B,Payment,Main Dining,Leo C.,Lamb Rack,Regular,Mains,Food - Entrees,MAIN-008,,1,48.00,48.00,0.00,48.00,5.76,,0.00,,19.20
2026-02-10 13:32:29,29B45D2EA5AC44C88B,Payment,Main Dining,Leo C.,Fresh Juice,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-002,,1,7.00,7.00,0.00,7.00,0.84,,0.00,,1.75
2026-02-10 13:40:38,68B13EE5E41A45B8AC,Payment,Main Dining,Priya K.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,39.00,0.00,39.00,4.68,,0.00,,13.65
2026-02-10 13:40:38,68B13EE5E41A45B8AC,Payment,Main Dining,Priya K.,Yuzu Spritz,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-003,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,3.20
2026-02-10 13:40:38,68B13EE5E41A45B8AC,Payment,Main Dining,Priya K.,Wild Mushroom Soup,Regular,Appetizers,Food - Starters,APP-004,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.00
2026-02-10 13:40:38,68B13EE5E41A45B8AC,Payment,Main Dining,Priya K.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,39.00,0.00,39.00,4.68,,0.00,,13.65
2026-02-10 13:52:57,818DB0F8C27A4D6686,Payment,Main Dining,Priya K.,Crème Brûlée,Regular,Desserts,Food - Desserts,DES-001,,1,16.00,18.00,0.00,18.00,2.16,Gluten-Free Pasta (+$2.00),2.00,,3.20
2026-02-10 13:52:57,818DB0F8C27A4D6686,Payment,Main Dining,Priya K.,Crème Brûlée,Regular,Desserts,Food - Desserts,DES-001,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,3.20
2026-02-10 13:52:57,818DB0F8C27A4D6686,Payment,Main Dining,Priya K.,Burrata & Prosciutto,Regular,Appetizers,Food - Starters,APP-007,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,6.60
2026-02-10 13:52:57,818DB0F8C27A4D6686,Payment,Main Dining,Priya K.,Beet & Burrata Salad,Regular,Appetizers,Food - Starters,APP-003,,1,18.00,18.00,0.00,18.00,2.16,Sub Side Salad (+$0.00),0.00,,5.40
2026-02-10 13:52:57,818DB0F8C27A4D6686,Payment,Main Dining,Priya K.,Coastal Negroni,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,4.50
2026-02-10 13:55:15,3560B71A3F2B41E992,Payment,Main Dining,Sarah M.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,39.00,0.00,39.00,4.68,,0.00,,13.65
2026-02-10 13:55:15,3560B71A3F2B41E992,Payment,Main Dining,Sarah M.,Seafood Linguine,Regular,Mains,Food - Entrees,MAIN-006,,1,36.00,36.00,0.00,36.00,4.32,,0.00,,12.60
2026-02-10 13:55:15,3560B71A3F2B41E992,Payment,Main Dining,Sarah M.,Chocolate Fondant,Regular,Desserts,Food - Desserts,DES-002,,1,17.00,21.00,0.00,21.00,2.52,Extra Prawns (+$4.00),4.00,,4.25
2026-02-10 13:55:15,3560B71A3F2B41E992,Payment,Main Dining,Sarah M.,Local Craft IPA (16oz),Regular,Drinks - Beer,Beverage - Beer,BR-001,,1,10.00,10.00,0.00,10.00,1.20,Sub Side Salad (+$0.00),0.00,,3.00
2026-02-10 13:55:15,3560B71A3F2B41E992,Payment,Main Dining,Sarah M.,Dungeness Crab Cakes,Regular,Appetizers,Food - Starters,APP-002,,1,24.00,24.00,0.00,24.00,2.88,,0.00,,9.60
2026-02-10 13:55:15,3560B71A3F2B41E992,Payment,Main Dining,Sarah M.,Seasonal Fruit Tart,Regular,Desserts,Food - Desserts,DES-003,,1,15.00,18.50,0.00,18.50,2.22,Add Avocado (+$3.50),3.50,,3.75
2026-02-10 13:55:15,3560B71A3F2B41E992,Payment,Main Dining,Sarah M.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,20.00,0.00,20.00,2.40,Gluten-Free Pasta (+$2.00),2.00,,5.40
2026-02-10 13:55:15,3560B71A3F2B41E992,Payment,Main Dining,Sarah M.,Lamb Rack,Regular,Mains,Food - Entrees,MAIN-008,,1,48.00,48.00,0.00,48.00,5.76,,0.00,,19.20
2026-02-10 13:55:15,3560B71A3F2B41E992,Payment,Main Dining,Sarah M.,Tiramisu,Regular,Desserts,Food - Desserts,DES-005,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.00
2026-02-10 13:55:15,3560B71A3F2B41E992,Payment,Main Dining,Sarah M.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,39.00,0.00,39.00,4.68,,0.00,,13.65
2026-02-10 13:55:15,3560B71A3F2B41E992,Payment,Main Dining,Sarah M.,Chocolate Fondant,Regular,Desserts,Food - Desserts,DES-002,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-10 13:55:15,3560B71A3F2B41E992,Payment,Main Dining,Sarah M.,Pacific Mule,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-001,,1,17.00,20.50,0.00,20.50,2.46,Add Avocado (+$3.50),3.50,,4.25
2026-02-10 13:55:18,C47D98F5F8784F35A0,Payment,Main Dining,Priya K.,Chocolate Fondant,Regular,Desserts,Food - Desserts,DES-002,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-10 13:55:18,C47D98F5F8784F35A0,Payment,Main Dining,Priya K.,Glass — Pinot Noir (BC),Regular,Drinks - Wine,Beverage - Wine,WN-003,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,5.70
2026-02-10 13:55:18,C47D98F5F8784F35A0,Payment,Main Dining,Priya K.,Crème Brûlée,Regular,Desserts,Food - Desserts,DES-001,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,3.20
2026-02-10 13:55:18,C47D98F5F8784F35A0,Payment,Main Dining,Priya K.,Glass — Pinot Noir (BC),Regular,Drinks - Wine,Beverage - Wine,WN-003,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,5.70
2026-02-10 13:55:18,C47D98F5F8784F35A0,Payment,Main Dining,Priya K.,Tiramisu,Regular,Desserts,Food - Desserts,DES-005,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,4.00
2026-02-10 13:55:18,C47D98F5F8784F35A0,Payment,Main Dining,Priya K.,Hamachi Crudo,Regular,Appetizers,Food - Starters,APP-005,,1,21.00,21.00,0.00,21.00,2.52,,0.00,,8.40
2026-02-10 13:55:18,C47D98F5F8784F35A0,Payment,Main Dining,Priya K.,Chocolate Fondant,Regular,Desserts,Food - Desserts,DES-002,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-10 13:55:18,C47D98F5F8784F35A0,Payment,Main Dining,Priya K.,Fresh Juice,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-002,,1,7.00,7.00,0.00,7.00,0.84,,0.00,,1.75
2026-02-10 13:55:18,C47D98F5F8784F35A0,Payment,Main Dining,Priya K.,West Coast Chowder,Regular,Appetizers,Food - Starters,APP-008,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-10 13:55:18,C47D98F5F8784F35A0,Payment,Main Dining,Priya K.,Hamachi Crudo,Regular,Appetizers,Food - Starters,APP-005,,1,21.00,24.50,0.00,24.50,2.94,Add Avocado (+$3.50),3.50,,8.40
2026-02-10 13:55:18,C47D98F5F8784F35A0,Payment,Main Dining,Priya K.,Fresh Juice,Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-002,,1,7.00,10.50,0.00,10.50,1.26,Add Avocado (+$3.50),3.50,,1.75
2026-02-10 17:09:40,C1654DC3955A4489B3,Payment,Main Dining,James L.,Wild Salmon,Regular,Mains,Food - Entrees,MAIN-003,,1,38.00,38.00,0.00,38.00,4.56,,0.00,,13.30
2026-02-10 17:09:40,C1654DC3955A4489B3,Payment,Main Dining,James L.,Burrata & Prosciutto,Regular,Appetizers,Food - Starters,APP-007,,1,20.00,20.00,0.00,20.00,2.40,,0.00,,6.60
2026-02-10 17:09:40,C1654DC3955A4489B3,Payment,Main Dining,James L.,Old Fashioned,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-004,,1,19.00,20.00,0.00,20.00,2.40,Extra Sauce (+$1.00),1.00,,5.70
2026-02-10 17:09:40,C1654DC3955A4489B3,Payment,Main Dining,James L.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,39.00,0.00,39.00,4.68,,0.00,,13.65
2026-02-10 17:09:40,C1654DC3955A4489B3,Payment,Main Dining,James L.,West Coast Chowder,Regular,Appetizers,Food - Starters,APP-008,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-10 17:09:40,C1654DC3955A4489B3,Payment,Main Dining,James L.,Affogato,Regular,Desserts,Food - Desserts,DES-004,,1,12.00,12.00,0.00,12.00,1.44,,0.00,,2.40
2026-02-10 17:09:40,C1654DC3955A4489B3,Payment,Main Dining,James L.,Sparkling Water (750ml),Regular,Drinks - Non-Alc,Beverage - Non-Alc,NA-001,,1,8.00,8.00,0.00,8.00,0.96,,0.00,,1.60
2026-02-10 17:14:30,9044B44AB210498785,Payment,Main Dining,Sarah M.,Duck Breast,Regular,Mains,Food - Entrees,MAIN-005,,1,41.00,41.00,0.00,41.00,4.92,,0.00,,14.35
2026-02-10 17:14:30,9044B44AB210498785,Payment,Main Dining,Sarah M.,Yuzu Spritz,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-003,,1,16.00,19.00,0.00,19.00,2.28,Add Truffle Oil (+$3.00),3.00,,3.20
2026-02-10 17:14:30,9044B44AB210498785,Payment,Main Dining,Sarah M.,Seasonal Fruit Tart,Regular,Desserts,Food - Desserts,DES-003,,1,15.00,15.00,0.00,15.00,1.80,,0.00,,3.75
2026-02-10 17:14:30,9044B44AB210498785,Payment,Main Dining,Sarah M.,Braised Short Rib,Regular,Mains,Food - Entrees,MAIN-004,,1,39.00,39.00,0.00,39.00,4.68,,0.00,,13.65
2026-02-10 17:14:30,9044B44AB210498785,Payment,Main Dining,Sarah M.,Pacific Mule,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-001,,1,17.00,21.00,0.00,21.00,2.52,Extra Prawns (+$4.00),4.00,,4.25
2026-02-10 17:14:30,9044B44AB210498785,Payment,Main Dining,Sarah M.,Mushroom Risotto,Regular,Mains,Food - Entrees,MAIN-010,,1,28.00,29.00,0.00,29.00,3.48,Extra Sauce (+$1.00),1.00,,7.00
2026-02-10 17:14:30,9044B44AB210498785,Payment,Main Dining,Sarah M.,Glass — Cabernet Sauvignon,Regular,Drinks - Wine,Beverage - Wine,WN-004,,1,20.00,23.00,0.00,23.00,2.76,Add Truffle Oil (+$3.00),3.00,,6.00
2026-02-10 17:24:13,2F926BD5E9174A948D,Payment,Main Dining,Priya K.,Mushroom Risotto,Regular,Mains,Food - Entrees,MAIN-010,,1,28.00,32.00,0.00,32.00,3.84,Extra Prawns (+$4.00),4.00,,7.00
2026-02-10 17:24:13,2F926BD5E9174A948D,Payment,Main Dining,Priya K.,Tuna Tartare,Regular,Appetizers,Food - Starters,APP-001,,1,22.00,26.00,0.00,26.00,3.12,Extra Prawns (+$4.00),4.00,,7.70
2026-02-10 17:24:13,2F926BD5E9174A948D,Payment,Main Dining,Priya K.,Seasonal Fruit Tart,Regular,Desserts,Food - Desserts,DES-003,,1,15.00,15.00,0.00,15.00,1.80,,0.00,,3.75
2026-02-10 17:24:13,2F926BD5E9174A948D,Payment,Main Dining,Priya K.,Glass — Pinot Noir (BC),Regular,Drinks - Wine,Beverage - Wine,WN-003,,1,19.00,19.00,0.00,19.00,2.28,,0.00,,5.70
2026-02-10 17:24:13,2F926BD5E9174A948D,Payment,Main Dining,Priya K.,Seasonal Fruit Tart,Regular,Desserts,Food - Desserts,DES-003,,1,15.00,15.00,0.00,15.00,1.80,,0.00,,3.75
2026-02-10 17:24:13,2F926BD5E9174A948D,Payment,Main Dining,Priya K.,Burrata & Prosciutto,Regular,Appetizers,Food - Starters,APP-007,,1,20.00,24.00,0.00,24.00,2.88,Extra Prawns (+$4.00),4.00,,6.60
2026-02-10 17:24:13,2F926BD5E9174A948D,Payment,Main Dining,Priya K.,Old Fashioned,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-004,,1,19.00,22.00,0.00,22.00,2.64,Add Truffle Oil (+$3.00),3.00,,5.70
2026-02-10 17:26:06,7E5BA046C2224ECEA6,Payment,Main Dining,Priya K.,West Coast Chowder,Regular,Appetizers,Food - Starters,APP-008,,1,17.00,17.00,0.00,17.00,2.04,,0.00,,4.25
2026-02-10 17:26:06,7E5BA046C2224ECEA6,Payment,Main Dining,Priya K.,Old Fashioned,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-004,,1,19.00,21.00,0.00,21.00,2.52,Gluten-Free Pasta (+$2.00),2.00,,5.70
2026-02-10 17:26:06,7E5BA046C2224ECEA6,Payment,Main Dining,Priya K.,Beet & Burrata Salad,Regular,Appetizers,Food - Starters,APP-003,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-10 17:26:06,7E5BA046C2224ECEA6,Payment,Main Dining,Priya K.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-10 17:44:26,280DF38198134B9CB6,Payment,Main Dining,Sarah M.,Seasonal Fruit Tart,Regular,Desserts,Food - Desserts,DES-003,,1,15.00,15.00,0.00,15.00,1.80,,0.00,,3.75
2026-02-10 17:44:26,280DF38198134B9CB6,Payment,Main Dining,Sarah M.,Hamachi Crudo,Regular,Appetizers,Food - Starters,APP-005,,1,21.00,21.00,0.00,21.00,2.52,,0.00,,8.40
2026-02-10 17:44:26,280DF38198134B9CB6,Payment,Main Dining,Sarah M.,Glass — Chardonnay (Okanagan),Regular,Drinks - Wine,Beverage - Wine,WN-002,,1,18.00,18.00,0.00,18.00,2.16,,0.00,,5.40
2026-02-10 17:44:26,280DF38198134B9CB6,Payment,Main Dining,Sarah M.,Seasonal Fruit Tart,Regular,Desserts,Food - Desserts,DES-003,,1,15.00,15.00,0.00,15.00,1.80,,0.00,,3.75
2026-02-10 17:44:26,280DF38198134B9CB6,Payment,Main Dining,Sarah M.,Yuzu Spritz,Regular,Drinks - Cocktails,Beverage - Cocktails,CK-003,,1,16.00,16.00,0.00,16.00,1.92,,0.00,,3.20
